toolname,answer_id,question_id,comment_count,creation_date,is_accepted,last_activity_date,owner_reputation,owner_id,score,body
Jaeger,66317822,50173643,0,"2021/02/22, 16:41:31",False,"2021/02/23, 08:30:03",89,668438,0,"<p>For anyone finding themselves on this page looking at a simialr issue for jaeger opentracing in .net core below is a working docker compose snippet and working code in Startup.cs. The piece I was missing was getting jaeger to read the environment variables from docker-compose as by default it was trying to send the traces over udp on localhost.</p>
<pre><code>version: '3.4'

services:
  jaeger-agent:
    container_name: 'tracing.jaeger.agent'
    image: jaegertracing/all-in-one:latest
    networks:
        - jaeger-demo
    ports:
        - &quot;5775:5775/udp&quot;
        - &quot;6831:6831/udp&quot;
        - &quot;6832:6832/udp&quot;
        - &quot;5778:5778/tcp&quot;
        - &quot;16686:16686&quot;
        - &quot;14268:14268&quot;
        - &quot;9411:9411&quot;
    environment:
        - LOG_LEVEL=debug
    labels:
        NAME: &quot;jaeger-agent&quot;

  orderService:
    container_name: 'tracing.orders.api'
    image: ${DOCKER_REGISTRY-}orderservice.api
    build:
      context: .
      dockerfile: OrdersApi/Dockerfile
    networks:
        - jaeger-demo
    ports:
        - &quot;16252:80&quot;
    environment:
        - ASPNETCORE_ENVIRONMENT=Development
        - JAEGER_SERVICE_NAME=OrdersApi
        - JAEGER_AGENT_HOST=jaeger-agent
        - JAEGER_AGENT_PORT=6831
        - JAEGER_SAMPLER_TYPE=const
        - JAEGER_SAMPLER_PARAM=1
    depends_on: 
      - jaeger-agent

  customerService:
    container_name: 'tracing.customers.api'
    image: ${DOCKER_REGISTRY-}customerservice.api
    build:
      context: .
      dockerfile: CustomerApi/Dockerfile
    networks:
        - jaeger-demo
    ports:
        - &quot;17000:80&quot;
    environment:
        - ASPNETCORE_ENVIRONMENT=Development
        - JAEGER_SERVICE_NAME=CustomersApi
        - JAEGER_AGENT_HOST=jaeger-agent
        - JAEGER_AGENT_PORT=6831
        - JAEGER_SAMPLER_TYPE=const
        - JAEGER_SAMPLER_PARAM=1
    depends_on: 
      - jaeger-agent

networks: 
    jaeger-demo:
</code></pre>
<p>Add following nuget packages to your api's.</p>
<pre><code>&lt;PackageReference Include=&quot;OpenTracing.Contrib.NetCore&quot; Version=&quot;0.6.2&quot; /&gt;
&lt;PackageReference Include=&quot;Jaeger&quot; Version=&quot;0.4.2&quot; /&gt;
</code></pre>
<p>Then inside your Startup.cs Configure method, you will need to configure jaeger and opentracing as below.</p>
<pre><code>     services.AddSingleton&lt;ITracer&gt;(serviceProvider =&gt;
     {
        ILoggerFactory loggerFactory = serviceProvider.GetRequiredService&lt;ILoggerFactory&gt;();
     
        Jaeger.Configuration.SenderConfiguration.DefaultSenderResolver = new SenderResolver(loggerFactory).RegisterSenderFactory&lt;ThriftSenderFactory&gt;();
     
        var config = Jaeger.Configuration.FromEnv(loggerFactory);
     
        ITracer tracer = config.GetTracer();
     
        GlobalTracer.Register(tracer);
     
        return tracer;
     });
     
     services.AddOpenTracing();
</code></pre>
"
Jaeger,62995670,57268147,0,"2020/07/20, 15:44:52",False,"2020/07/20, 15:44:52",537,2841947,0,"<p>I was facing similar issue. ConnectionInfo was getting traced but not the SQL statements.
In my case, I had to enable traceWithActiveSpanOnly=true.</p>
<p>For e.g, : jdbc:tracing:h2:mem:test?traceWithActiveSpanOnly=true</p>
<p>After that the statements started getting traced.</p>
<p><a href=""https://github.com/opentracing-contrib/java-jdbc"" rel=""nofollow noreferrer"">Check the documentation of opentracing java-jdbc module here</a></p>
"
Jaeger,44370244,44166525,0,"2017/06/05, 16:35:47",True,"2017/06/05, 16:35:47",8336,1773866,2,"<p>There's an ongoing discussion over here - <a href=""https://github.com/spring-cloud/spring-cloud-sleuth/issues/599"" rel=""nofollow noreferrer"">https://github.com/spring-cloud/spring-cloud-sleuth/issues/599</a> . In general we don't explicitly use the OpenTracing API but we are Zipkin compatible in terms of header propagation. You can also manipulate the header names as you wish so if any sort of library you're using requires other header names for span / trace etc. then you can set it yourself as you want to.</p>
"
Jaeger,53370207,44166525,0,"2018/11/19, 09:38:53",False,"2018/11/19, 09:38:53",463,1749786,14,"<p>Spring Sleuth is now OpenTracing compatible. All you have to do is use OpenTracing Jars in your class path. </p>

<p>You can then use Sleuth-Zipkin to send instrumentation data to Jaeger's Zipkin collector.</p>

<p>This way you achieve everything you want with minimal configuration.</p>

<p>You can use my sample program as an example here:</p>

<p><a href=""https://github.com/anoophp777/spring-webflux-jaegar-log4j2"" rel=""noreferrer"">https://github.com/anoophp777/spring-webflux-jaegar-log4j2</a></p>
"
Jaeger,62348886,62216558,0,"2020/06/12, 19:51:43",False,"2020/06/12, 19:51:43",19192,4275342,2,"<p>The jaeger-agent service should look like</p>

<pre><code>apiVersion: v1
kind: Service
metadata:
  name: jaeger-agent
  namespace: jaeger
  labels:
    app: jaeger
    app.kubernetes.io/name: jaeger
    app.kubernetes.io/component: agent
spec:
  type: LoadBalancer
  ports:
  - name: agent-compact
    port: 6831
    protocol: UDP
    targetPort: 6831
  - name: agent-binary
    port: 6832
    protocol: UDP
    targetPort: 6832
  - name: agent-configs
    port: 5778
    protocol: TCP
    targetPort: 5778
  selector:
    app.kubernetes.io/name: jaeger
    app.kubernetes.io/component: all-in-one
</code></pre>

<p>Don't use IP, use FQDN.
First, try to hardcode value for <code>jaegerHost</code> </p>

<pre><code>string jaegerHost = ""jaeger-agent.jaeger"";
</code></pre>

<p>where <code>jaeger-agent</code> - service name, <code>jaeger</code> - namespace of service</p>

<p>Also, you should create <code>jaeger-collector</code> service </p>
"
Jaeger,52894567,52886127,2,"2018/10/19, 17:34:17",True,"2018/10/31, 13:44:01",13313,524946,2,"<p>Are you closing the tracer and the scope? If you are using a version before 0.32.0, you should manually call <code>tracer.close()</code> before your process terminates, otherwise the spans in the buffer might not get dispatched.</p>

<p>As for the scope, it's common to wrap it in a try-with-resources statement:</p>

<pre><code>try (Scope scope = tracer.buildSpan(""parent-span"").startActive(true)) {
  Tags.SAMPLING_PRIORITY.set(scope.span(), 1);
  scope.span().setTag(""this-is-test"", ""YUP"");

  logging.report((JaegerSpan) scope.span());
}
</code></pre>

<p>You might also want to check the OpenTracing tutorial at <a href=""https://github.com/yurishkuro/opentracing-tutorial"" rel=""nofollow noreferrer"">https://github.com/yurishkuro/opentracing-tutorial</a> or the Katacoda-based version at <a href=""https://www.katacoda.com/courses/opentracing"" rel=""nofollow noreferrer"">https://www.katacoda.com/courses/opentracing</a></p>

<p><strong>-- EDIT</strong></p>

<blockquote>
  <p>and is deployed on a different hostname and port</p>
</blockquote>

<p>Then you do need to tell the tracer where to send the traces. Either export the <code>JAEGER_ENDPOINT</code> environment variable, pointing to a collector endpoint, or set <code>JAEGER_AGENT_HOST</code>/<code>JAEGER_AGENT_PORT</code>, with the location of the agent. You can check the available environment variables for your client on the following URL: <a href=""https://www.jaegertracing.io/docs/1.7/client-features/"" rel=""nofollow noreferrer"">https://www.jaegertracing.io/docs/1.7/client-features/</a></p>
"
Jaeger,47756263,47706011,7,"2017/12/11, 17:35:05",True,"2017/12/11, 17:35:05",91,629338,2,"<p>You need to add some more properties to your config options. For reporter deployed on localhost and local sampler strategy :</p>

<pre><code>var config = {
  'serviceName': 'my-awesome-service',
  'reporter': {
    'logSpans': true,
    'agentHost': 'localhost',
    'agentPort': 6832
  },
  'sampler': {
    'type': 'probabilistic',
    'param': 1.0
  }
};
</code></pre>

<p>Replace <code>localhost</code> by server or route name to target another host for Jeager runtime.</p>
"
Jaeger,23347674,23266043,1,"2014/04/28, 20:38:39",True,"2014/04/28, 20:38:39",832,23854,4,"<p>It looks like this is not currently possible with Cordova 3.4 when attempting to read a video file out of the application assets.</p>

<p>See <a href=""https://issues.apache.org/jira/browse/CB-6079"" rel=""nofollow"">https://issues.apache.org/jira/browse/CB-6079</a></p>

<p>It is possible to read the file if its copied to a directory outside the application assets, or the file is stored remotely.  But not in the app assets folder any longer.</p>

<p>I have a similar issue - my application has a welcome screen with a short video explaining the application (~300k) which I cannot play out of the APK itself.</p>
"
Jaeger,17730606,16491312,0,"2013/07/18, 20:49:47",True,"2013/07/18, 20:49:47",3963,2161256,4,"<p>jquery.limitkeypress.js has some issue with ie, I recommend you to use a more powerful library.</p>

<p><a href=""http://github.com/RobinHerbots/jquery.inputmask"">http://github.com/RobinHerbots/jquery.inputmask</a> </p>

<p>With this library you can use something like this:</p>

<pre><code>$("".numbers"").inputmask('Regex', {
    mask: ""9"",
    repeat: 11,
    placeholder: """"
});
</code></pre>

<p>It works perfectly on ie. :)</p>
"
Jaeger,35784198,16491312,0,"2016/03/04, 00:18:17",False,"2016/03/04, 16:45:12",11,6015643,1,"<p>Sorry i have not updated that plugin in a few years but...</p>

<p><a href=""http://brianjaeger.com/process.php"" rel=""nofollow"">jquery.limitkeypress</a> now works with IE9+ there was an issue with how the selection was determined.</p>

<p>IE11 killed support for their document.selection but they kept the document.setSelectionRange which i was using to test what browser was being used...</p>

<p>IE9 enabled document.selectionStart and document.selectionEnd so i now check directly what browser version of IE peoples are using...</p>

<p>I added this to check for IE version:</p>

<pre><code>var ie = (function(){
var undef,
  v = 3,
  div = document.createElement('div'),
  all = div.getElementsByTagName('i');
while (
  div.innerHTML = '&lt;!--[if gt IE ' + (++v) + ']&gt;&lt;i&gt;&lt;/i&gt;&lt;![endif]--&gt;',
  all[0]
);
return v &gt; 4 ? v : undef;
}());
</code></pre>

<p>So my selection functions now look like this:</p>

<pre><code>function getSelectionStart(o) {
  if (ie &lt; 9) {
    var r = document.selection.createRange().duplicate()
    r.moveEnd('character', o.value.length)
    if (r.text == '') return o.value.length
      return o.value.lastIndexOf(r.text)
    } else return o.selectionStart
  }
function getSelectionEnd(o) {
  if (ie &lt; 9) {
    var r = document.selection.createRange().duplicate()
    r.moveStart('character', -o.value.length)
    return r.text.length
  } else return o.selectionEnd
}
</code></pre>
"
Jaeger,52111563,52038025,1,"2018/08/31, 11:36:35",True,"2018/08/31, 11:36:35",284,4828509,3,"<p>Some web frameworks return empty string if a non-existent header is queried. I have seen this in Spring Boot and KoaJS.</p>

<p>If any of the tracing headers is not sent by Istio, this header logic causes us to send empty string for those non-existent headers which breaks tracing.</p>

<p>My suggestion is after getting the values for headers filter out the ones with empty string as their values and propogate the remaining ones.</p>
"
Jaeger,64818358,63407052,0,"2020/11/13, 11:22:51",False,"2020/11/13, 11:22:51",51,8394088,0,"<p>This link (<a href=""https://objectpartners.com/2019/04/25/distributed-tracing-with-apache-kafka-and-jaeger/"" rel=""nofollow noreferrer"">https://objectpartners.com/2019/04/25/distributed-tracing-with-apache-kafka-and-jaeger/</a>) provides the details of how to enable jaeger traces.</p>
<p>The simplest way to enable jaeger to spring-boot application is add the dependency and the required properties.</p>
<hr />
<p><strong>Dependency:</strong></p>
<pre><code>&lt;dependency&gt;
   &lt;groupId&gt;io.opentracing.contrib&lt;/groupId&gt;
   &lt;artifactId&gt;opentracing-spring-jaeger-web-starter&lt;/artifactId&gt;
   &lt;version&gt;3.2.0&lt;/version&gt;
&lt;/dependency&gt;
</code></pre>
<p><strong>Example Properties</strong></p>
<pre><code>opentracing.jaeger.udp-sender.host=localhost
opentracing.jaeger.udp-sender.port=6831
opentracing.jaeger.const-sampler.decision=true
opentracing.jaeger.enabled=true
opentracing.jaeger.log-spans=true
opentracing.jaeger.service-name=ms-name
</code></pre>
"
Jaeger,65029618,63407052,0,"2020/11/26, 23:49:03",True,"2020/11/26, 23:49:03",36,4216591,1,"<p>Answering to your question about dependencies it is explained here in Dependencies section (<a href=""https://github.com/opentracing-contrib/java-spring-jaeger"" rel=""nofollow noreferrer"">https://github.com/opentracing-contrib/java-spring-jaeger</a>):</p>
<blockquote>
<p>The opentracing-spring-jaeger-web-starter starter is convenience starter that includes both opentracing-spring-jaeger-starter and opentracing-spring-web-starter This means that by including it, simple web Spring Boot microservices include all the necessary dependencies to instrument Web requests / responses and send traces to Jaeger.</p>
<p>The opentracing-spring-jaeger-cloud-starter starter is convenience starter that includes both opentracing-spring-jaeger-starter and opentracing-spring-cloud-starter This means that by including it, all parts of the Spring Cloud stack supported by Opentracing will be instrumented</p>
</blockquote>
<p>And by the way:</p>
<ul>
<li>opentracing.jaeger.log-spans is true by default</li>
</ul>
<p>same as:</p>
<ul>
<li>opentracing.jaeger.udp-sender.host=localhost</li>
<li>opentracing.jaeger.udp-sender.port=6831</li>
<li>opentracing.jaeger.const-sampler.decision=true</li>
<li>opentracing.jaeger.enabled=true</li>
</ul>
"
Jaeger,59260272,58409078,0,"2019/12/10, 06:32:34",False,"2019/12/10, 06:32:34",471,2673284,0,"<p>This is why tracing is a useful tool, it often reveals issues like this that you wouldn't suspect otherwise. If your application is using async framework, these gaps may indicate execution waiting on available threads. Or your application may be CPU throttled during and between the spans. You cannot really explain the gaps from the trace itself, but you surely do have them. Time to whip out the profiler.</p>
"
Jaeger,61152144,61149872,7,"2020/04/11, 07:27:43",False,"2020/04/11, 10:29:27",27576,1839482,1,"<p>You add <code>opentracing-spring-jaeger-starter</code> <a href=""https://github.com/opentracing-contrib/java-spring-jaeger"" rel=""nofollow noreferrer"">library</a> into the project which simply contains the code needed to provide a Jaeger implementation of the OpenTracing's <code>io.opentracing.Tracer</code> interface.</p>

<p>Since you have the jaeger deployed in Kubernetes and exposed it via a loadbalancer service you can use the loadbalancer IP and port to connect to it from outside the Kubernetes cluster.</p>
"
Jaeger,61154289,61149872,1,"2020/04/11, 11:56:40",False,"2021/04/10, 03:12:05",382,7847042,1,"<p>So the solution that works for me is -
I have made the following changes in my application.properties file of application</p>
<pre><code>opentracing.jaeger.udp-sender.host=http://&lt;load_balancer_ip_of_jaeger_service&gt;:&lt;expose_port&gt;(example &quot;:80&quot;)
opentracing.jaeger.http-sender.url=http://&lt;cluster_ip_or_load_balancer_ip_of jaeger_collector&gt;:&lt;expose_port&gt;/api/traces(example of expose port &quot;:1468&quot;)
</code></pre>
"
Jaeger,62832644,61149872,3,"2020/07/10, 13:45:36",False,"2020/07/10, 13:45:36",9,8694436,0,"<p>You should config:</p>
<pre><code>opentracing.jaeger.udp-sender.host=jaeger-agent
opentracing.jaeger.udp-sender.port=6831
</code></pre>
"
Jaeger,51720029,51719575,0,"2018/08/07, 09:18:44",False,"2018/08/07, 09:34:22",8280,1057291,3,"<p>BINGO!</p>

<p>We need to setup the ReporterConfigurations as below. previously my ones were default ones that's why it always connected to local.</p>

<pre><code>return new Configuration(""MyApplication"", 
        new Configuration.SamplerConfiguration(ProbabilisticSampler.TYPE, 1, ""server2.mycompany.com:5778""),
        new Configuration.ReporterConfiguration(false, ""server2.mycompany.com"",6831,1000,100))
        .getTracer();
</code></pre>

<p>Even better, you can create the Configuration from Environment as below providing the environment variables as below</p>

<pre><code>return Configuration.fromEnv().getTracer();
</code></pre>

<p>You can provide this when you run the docker container</p>

<blockquote>
  <p>-e JAVA_OPTS=""</p>

<pre><code> -DJAEGER_SAMPLER_TYPE=probabilistic
 -DJAEGER_SAMPLER_PARAM=1
 -DJAEGER_SAMPLER_MANAGER_HOST_PORT=server2.mycompany.com:5778
 -DJAEGER_REPORTER_LOG_SPANS=false
 -DJAEGER_AGENT_HOST=server2.mycompany.com
 -DJAEGER_AGENT_PORT=6831
 -DJAEGER_REPORTER_FLUSH_INTERVAL=1000
 -DJAEGER_REPORTER_MAX_QUEUE_SIZE=100
 -DJAEGER_SERVICE_NAME=MyApplicationNameX 
</code></pre>
  
  <p>"" ....</p>
</blockquote>
"
Jaeger,59170296,51719575,2,"2019/12/04, 08:43:41",False,"2019/12/04, 13:31:17",11,12478106,1,"<p>Step 1 : First we need to configure remote host address and port.</p>

<pre><code>    private static final int JAEGER_PORT = HOST_PORT;
    private static final String JAEGER_HOST = ""HOST_IP"";
</code></pre>

<p>Step 2 : configure sender configuration and pass the remote host and port in                           withAgentHost, withAgentPort.</p>

<p>SenderConfiguration senderConfig = Configuration.SenderConfiguration.fromEnv()
                    .withAgentHost(JAEGER_HOST)
                    .withAgentPort(JAEGER_PORT);</p>

<p>Step 3 : Pass sender configuration in reporter configuration</p>

<p>Configuration.ReporterConfiguration reporterConfig = Configuration.ReporterConfiguration.fromEnv()
                .withLogSpans(true)
                .withSender(senderConfig);</p>

<pre><code>package com.studies.StudyService;

import org.springframework.boot.SpringApplication;
import org.springframework.boot.autoconfigure.SpringBootApplication;
import org.springframework.context.annotation.Bean;

import io.jaegertracing.Configuration;
import io.jaegertracing.Configuration.SenderConfiguration;
import io.jaegertracing.internal.samplers.ProbabilisticSampler;
import io.opentracing.Tracer;

@SpringBootApplication
//@EnableDiscoveryClient

public class StudyServiceApplication {

    public static void main(String[] args) {
        SpringApplication.run(StudyServiceApplication.class, args);
    }
    /* Configure sender host and port details */
        private static final int JAEGER_PORT = HOST_PORT;
        private static final String JAEGER_HOST = ""HOST_IP"";
    /* End */
    @Bean
    public Tracer getTracer() {

        Configuration.SamplerConfiguration samplerConfig = Configuration.SamplerConfiguration.fromEnv()
                .withType(ProbabilisticSampler.TYPE).withParam(1);

        /* Update default sender configuration with custom host and port */
            SenderConfiguration senderConfig = Configuration.SenderConfiguration.fromEnv()
                    .withAgentHost(JAEGER_HOST)
                    .withAgentPort(JAEGER_PORT);
        /* End */

        Configuration.ReporterConfiguration reporterConfig = Configuration.ReporterConfiguration.fromEnv()
                .withLogSpans(true)
                .withSender(senderConfig);

        Configuration config = new Configuration(""Service_Name"").withSampler(samplerConfig)
                .withReporter(reporterConfig);

        return config.getTracer();
    }
}
</code></pre>
"
Jaeger,53343467,53322900,1,"2018/11/16, 20:27:10",True,"2018/11/16, 20:27:10",463,1749786,1,"<p>The best way to move forward in order to use Jaegar is NOT TO USE JAEGAR CLIENT! </p>

<p>Jaegar has the ability to collect Zipkin spans:</p>

<p><a href=""https://www.jaegertracing.io/docs/1.8/getting-started/#migrating-from-zipkin"" rel=""nofollow noreferrer"">https://www.jaegertracing.io/docs/1.8/getting-started/#migrating-from-zipkin</a></p>

<p>You should take advantage of this and use the below Sleuth+Zipkin dependency and exclude Jaegar agent jars in your spring boot app.</p>

<pre><code>&lt;dependency&gt;
    &lt;groupId&gt;org.springframework.cloud&lt;/groupId&gt;
    &lt;artifactId&gt;spring-cloud-sleuth-zipkin&lt;/artifactId&gt;
&lt;/dependency&gt;
</code></pre>

<p>The above will send Zipkin spans to <a href=""http://localhost:9411"" rel=""nofollow noreferrer"">http://localhost:9411</a> by default. You can override this in your Spring Boot app to point to your Jaegar server easily by overriding the zipkin base URL.</p>

<blockquote>
  <p>spring.zipkin.base-url=<a href=""http://your-jaegar-server:9411"" rel=""nofollow noreferrer"">http://your-jaegar-server:9411</a></p>
</blockquote>

<p>Sleuth will do all the heavy lifting and the default logging will log the span and traceIds.</p>

<p>In the log4j2.xml file, all you have to mention is</p>

<blockquote>
  <p>[%X]</p>
</blockquote>

<p>You can find the sample code here:</p>

<p><a href=""https://github.com/anoophp777/spring-webflux-jaegar-log4j2"" rel=""nofollow noreferrer"">https://github.com/anoophp777/spring-webflux-jaegar-log4j2</a></p>
"
Jaeger,55138790,53453160,1,"2019/03/13, 11:48:49",True,"2019/03/13, 11:48:49",1678,2104921,1,"<p>Turns out that <strong>Feign</strong> clients are <strong>currently not supported</strong> or to be precise, the spring startes do not configure the Feign clients accordingly. If you want to use Jaeger with your Feign clients, you have to provide an integration of your own. </p>

<p>In my experience so far, the jaeger community is a lesser supportive one, thus you have to gain such knowledge on your own, which in my opinion is a big downside and you should probably consider, using an alternative. </p>
"
Jaeger,63367857,53453160,0,"2020/08/12, 02:50:32",False,"2020/08/12, 02:50:32",1,8149668,0,"<p>In some cases it might be necessary to explicitly expose the <strong>Feign Client</strong> in the Spring configuration, in order to get the traceId propagated. This can be done easily by adding the following into one of your configuration classes</p>
<pre><code>  @Bean
  public Client feignClient() {
    return new Client.Default(null, null);
  }
</code></pre>
"
Jaeger,52813394,48423910,0,"2018/10/15, 12:16:23",False,"2018/10/15, 12:16:23",13313,524946,0,"<p>This seems a bit old and it's a bit hard to tell what's wrong. My first guess would be the sampling strategy, as Jaeger samples one trace in one thousand, but looks like you did set it.</p>

<p><code>
JAEGER_SAMPLER_TYPE=const
JAEGER_SAMPLER_PARAM=1
</code></p>

<p>I would recommend you start by using a simple <code>Configuration.fromEnv().getTracer()</code> to get your tracer. Then, control it via env vars, probably setting <code>JAEGER_REPORTER_LOG_SPANS</code> to <code>true</code>. With this option, you should be able to see in the logs whenever Jaeger emits a span.</p>

<p>You can also set the <code>--log-level=debug</code> option to the agent and collector (or all-in-one, in your case) to see when these components receive a span from a client.</p>
"
Jaeger,61154134,61154096,3,"2020/04/11, 11:43:10",False,"2020/04/11, 11:43:10",27576,1839482,2,"<p>You can use <a href=""https://www.jaegertracing.io/docs/1.16/operator/"" rel=""nofollow noreferrer"">Jaeger Operator</a> to deploy Jaeger on kubernetes.The Jaeger Operator is an implementation of a Kubernetes Operator. Operators are pieces of software that ease the operational complexity of running another piece of software. More technically, Operators are a method of packaging, deploying, and managing a Kubernetes application</p>
"
Jaeger,61154180,61154096,0,"2020/04/11, 11:47:26",True,"2020/04/11, 22:39:56",382,7847042,1,"<p>Follow this link for steps to deploy JAEGER on kubernetes .</p>

<blockquote>
  <p><a href=""https://www.upnxtblog.com/index.php/2018/07/16/kubernetes-tutorial-distributed-tracing-with-jaeger/"" rel=""nofollow noreferrer"">https://www.upnxtblog.com/index.php/2018/07/16/kubernetes-tutorial-distributed-tracing-with-jaeger/</a></p>
</blockquote>

<p>make following changes in application.properties</p>

<pre><code>opentracing.jaeger.udp-sender.host=&lt;load_balancer_ip&gt; of your jaeger service
opentracing.jaeger.http-sender.url=http://&lt;jaeger-collector-service-name&gt;:port/api/traces
</code></pre>
"
Jaeger,61160646,61154096,0,"2020/04/11, 20:07:08",False,"2020/04/11, 20:07:08",181,12530105,1,"<p>You can use this link for a better understanding - <a href=""https://www.upnxtblog.com/index.php/2018/07/16/kubernetes-tutorial-distributed-tracing-with-jaeger/"" rel=""nofollow noreferrer"">https://www.upnxtblog.com/index.php/2018/07/16/kubernetes-tutorial-distributed-tracing-with-jaeger/</a></p>
"
Jaeger,51929991,51838896,0,"2018/08/20, 14:39:54",False,"2018/08/20, 14:39:54",116,7510189,0,"<ol>
<li>Check if your valid redirect URIs within Keycloak are correct. Add * if you want to make sure, that's not the problem; for security reasons it should be as exact as possible in production.</li>
<li>Your proxy.json constrains access to the role ""application"". Check if that role has been added within Keycloak to the Role Mapping.</li>
</ol>

<p>Also, do you get an Error Message? If so, please post it.</p>
"
Jaeger,63582546,63507749,1,"2020/08/25, 18:46:03",False,"2020/08/25, 18:46:03",61,14137910,3,"<p>After few days of digging I've figured it out. Problem is in the format of the <code>x-request-id</code> header that nginx ingress controller uses.</p>
<p>Envoy proxy expects it to be an UUID (e.g. <code>x-request-id: 3e21578f-cd04-9246-aa50-67188d790051</code>) but ingrex controller passes it as a non-formatted random string (<code>x-request-id: 60e82827a270070cfbda38c6f30f478a</code>). When I pass properly formatted x-request-id header in the request to ingress controller its getting passed down to envoy proxy and request is getting sampled as expected. I also tried to remove
x-request-id header from the request from ingress controller to ServiceA with a simple EnvoyFilter. And it also works as expected. Envoy proxy generates a new x-request-id and request is getting traced.</p>
"
Jaeger,63486777,63485673,2,"2020/08/19, 15:18:24",True,"2020/08/19, 15:18:24",91,1548178,4,"<p>The demo you tried is using older configuration and opencensus which should be replaced with otlp receiver. Having said that this is a working example
<a href=""https://github.com/open-telemetry/opentelemetry-js/tree/master/examples/collector-exporter-node/docker"" rel=""nofollow noreferrer"">https://github.com/open-telemetry/opentelemetry-js/tree/master/examples/collector-exporter-node/docker</a>
So I'm copying the files from there:</p>
<p>docker-compose.yaml</p>
<pre><code>version: &quot;3&quot;
services:
  # Collector
  collector:
    image: otel/opentelemetry-collector:latest
    command: [&quot;--config=/conf/collector-config.yaml&quot;, &quot;--log-level=DEBUG&quot;]
    volumes:
      - ./collector-config.yaml:/conf/collector-config.yaml
    ports:
      - &quot;9464:9464&quot;
      - &quot;55680:55680&quot;
      - &quot;55681:55681&quot;
    depends_on:
      - zipkin-all-in-one

  # Zipkin
  zipkin-all-in-one:
    image: openzipkin/zipkin:latest
    ports:
      - &quot;9411:9411&quot;

  # Prometheus
  prometheus:
    container_name: prometheus
    image: prom/prometheus:latest
    volumes:
      - ./prometheus.yaml:/etc/prometheus/prometheus.yml
    ports:
      - &quot;9090:9090&quot;
</code></pre>
<p>collector-config.yaml</p>
<pre><code>receivers:
  otlp:
    protocols:
      grpc:
      http:

exporters:
  zipkin:
    endpoint: &quot;http://zipkin-all-in-one:9411/api/v2/spans&quot;
  prometheus:
    endpoint: &quot;0.0.0.0:9464&quot;

processors:
  batch:
  queued_retry:

service:
  pipelines:
    traces:
      receivers: [otlp]
      exporters: [zipkin]
      processors: [batch, queued_retry]
    metrics:
      receivers: [otlp]
      exporters: [prometheus]
      processors: [batch, queued_retry]
</code></pre>
<p>prometheus.yaml</p>
<pre><code>global:
  scrape_interval: 15s # Default is every 1 minute.

scrape_configs:
  - job_name: 'collector'
    # metrics_path defaults to '/metrics'
    # scheme defaults to 'http'.
    static_configs:
      - targets: ['collector:9464']
</code></pre>
<p>This should work fine with opentelemetry-js ver. 0.10.2</p>
<p>Default port for traces is 55680 and for metrics 55681</p>
<p>The link I posted previously - you will always find there the latest up to date working example:
<a href=""https://github.com/open-telemetry/opentelemetry-js/tree/master/examples/collector-exporter-node"" rel=""nofollow noreferrer"">https://github.com/open-telemetry/opentelemetry-js/tree/master/examples/collector-exporter-node</a>
And for web example you can use the same docker and see all working examples here:
<a href=""https://github.com/open-telemetry/opentelemetry-js/tree/master/examples/tracer-web/"" rel=""nofollow noreferrer"">https://github.com/open-telemetry/opentelemetry-js/tree/master/examples/tracer-web/</a></p>
"
